Tstamp,Tflow,AveMc,BCmc,BC
2019-01-04 05:44:00,0.3276,3.01,3.01,3.01
2019-01-04 05:54:00,0.3276,3.87,3.91,3.87
2019-01-04 06:04:00,0.3276,3.94,-9.99,3.94
2019-01-04 06:14:00,0.3276,3.28,3.12,3.28
2019-01-04 06:24:00,0.3276,2.26,2.02,2.26
2019-01-04 06:34:00,0.3276,1.47,1.37,1.47
2019-01-04 06:44:00,0.3178,1.18,1.04,1.18
2019-01-04 06:54:00,0.3276,0.86,0.8,0.86
2019-01-04 07:04:00,0.3258,0.84,0.83,0.84
2019-01-04 07:14:00,0.3276,0.93,0.92,0.93
2019-01-04 07:24:00,0.3236,0.93,0.89,0.93
2019-01-04 07:34:00,0.3276,0.84,0.87,0.84
2019-01-04 07:44:00,0.3276,0.75,0.69,0.75
2019-01-04 07:54:00,0.3212,0.55,0.57,0.55
2019-01-04 08:04:00,0.3167,0.67,0.65,0.67
2019-01-04 08:14:00,0.3185,0.69,0.69,0.69
2019-01-04 08:24:00,0.32,0.68,0.69,0.68
2019-01-04 08:34:00,0.3272,2.08,2.49,2.08
2019-01-04 08:44:00,0.3276,1.54,1.48,1.54
2019-01-04 08:54:00,0.3274,1.18,1.0,1.18
2019-01-04 09:04:00,0.3276,0.91,0.83,0.91
2019-01-04 09:14:00,0.3169,0.93,-9.99,0.93
2019-01-04 09:24:00,0.3276,0.99,1.03,0.99
2019-01-04 09:34:00,0.3276,1.22,1.17,1.22
2019-01-04 09:44:00,0.3247,1.28,1.27,1.28
2019-01-04 09:54:00,0.3171,1.32,1.32,1.32
2019-01-04 10:04:00,0.3167,1.29,1.34,1.29
2019-01-04 10:14:00,0.3167,1.28,1.26,1.28
2019-01-04 10:24:00,0.3167,1.26,1.29,1.26
2019-01-04 10:34:00,0.3167,0.69,-9.99,0.69
2019-01-04 10:54:00,0.3494,4.6,4.54,4.6
2019-01-04 11:04:00,0.3494,4.57,4.52,4.57
2019-01-04 11:14:00,0.3494,4.73,-9.99,4.73
2019-01-04 11:24:00,0.3494,4.6,4.58,4.6
2019-01-04 11:34:00,0.3494,4.52,-9.99,4.52
2019-01-04 11:44:00,0.3494,4.32,4.21,4.32
2019-01-04 11:54:00,0.3494,4.36,4.36,4.36
2019-01-04 12:04:00,0.3494,4.17,4.08,4.17
2019-01-04 12:14:00,0.3494,4.11,-9.99,4.11
2019-01-04 12:24:00,0.3494,3.97,3.94,3.97
2019-01-04 12:34:00,0.3494,4.2,4.19,4.2
2019-01-04 12:44:00,0.3494,4.73,-9.99,4.73
2019-01-04 12:54:00,0.3494,4.3,4.2,4.3
2019-01-04 13:04:00,0.3494,3.87,-9.99,3.87
2019-01-04 13:14:00,0.3494,3.58,3.68,3.58
2019-01-04 13:24:00,0.3494,3.63,3.52,3.63
2019-01-04 13:34:00,0.3494,3.41,3.3,3.41
2019-01-04 13:44:00,0.3494,3.44,3.36,3.44
2019-01-04 13:54:00,0.3494,3.5,3.39,3.5
2019-01-04 14:04:00,0.3494,3.63,3.59,3.63
2019-01-04 14:14:00,0.3494,3.96,3.86,3.96
2019-01-04 14:24:00,0.3494,3.96,3.82,3.96
2019-01-04 14:34:00,0.3494,4.09,4.01,4.09
2019-01-04 14:44:00,0.3494,4.22,4.09,4.22
2019-01-04 14:54:00,0.3494,4.41,4.37,4.41
2019-01-04 15:04:00,0.3494,4.43,4.34,4.43
2019-01-04 15:14:00,0.3494,4.44,4.31,4.44
2019-01-04 15:24:00,0.3494,4.07,3.88,4.07
2019-01-04 15:34:00,0.3494,3.76,3.63,3.76
2019-01-04 15:44:00,0.3494,4.24,4.28,4.24
2019-01-04 15:54:00,0.3385,3.71,3.66,3.71
2019-01-04 16:04:00,0.3494,3.86,3.78,3.86
2019-01-04 16:14:00,0.3494,4.08,-9.99,4.08
2019-01-04 16:24:00,0.3494,4.62,4.53,4.62
2019-01-04 16:34:00,0.3494,4.57,4.36,4.57
2019-01-04 16:44:00,0.3494,4.76,-9.99,4.76
2019-01-04 16:54:00,0.3494,4.91,4.9,4.91
2019-01-04 17:04:00,0.3494,4.7,4.66,4.7
2019-01-04 17:14:00,0.3494,4.38,4.22,4.38
2019-01-04 17:24:00,0.3494,4.24,4.02,4.24
2019-01-04 17:34:00,0.3494,3.84,3.71,3.84
2019-01-04 17:44:00,0.3494,3.91,3.78,3.91
2019-01-04 17:54:00,0.3494,3.85,-9.99,3.85
2019-01-04 18:04:00,0.3494,3.81,3.66,3.81
2019-01-04 18:14:00,0.3494,3.78,3.73,3.78
2019-01-04 18:24:00,0.3494,3.64,-9.99,3.64
2019-01-04 18:34:00,0.3494,3.46,3.41,3.46
2019-01-04 18:44:00,0.3494,3.37,-9.99,3.37
2019-01-04 18:54:00,0.3494,3.36,3.33,3.36
2019-01-04 19:04:00,0.3494,3.47,3.36,3.47
2019-01-04 19:14:00,0.3494,3.09,2.92,3.09
2019-01-04 19:24:00,0.3494,3.21,-9.99,3.21
2019-01-04 19:34:00,0.3396,3.18,3.11,3.18
2019-01-04 19:44:00,0.3494,3.33,-9.99,3.33
2019-01-04 19:54:00,0.3494,3.42,3.37,3.42
2019-01-04 20:04:00,0.3465,3.38,-9.99,3.38
2019-01-04 20:14:00,0.3385,3.55,3.54,3.55
2019-01-04 20:24:00,0.3494,3.69,-9.99,3.69
2019-01-04 20:34:00,0.3494,3.67,-9.99,3.67
2019-01-04 20:44:00,0.3494,3.2,3.01,3.2
2019-01-04 20:54:00,0.3492,3.12,3.1,3.12
2019-01-04 21:04:00,0.3385,3.68,3.75,3.68
2019-01-04 21:14:00,0.3385,3.95,3.94,3.95
2019-01-04 21:24:00,0.3494,4.07,3.98,4.07
2019-01-04 21:34:00,0.3494,3.92,3.78,3.92
2019-01-04 21:44:00,0.3494,3.61,3.4,3.61
2019-01-04 21:54:00,0.3385,3.5,3.45,3.5
2019-01-04 22:04:00,0.3492,3.14,3.01,3.14
2019-01-04 22:14:00,0.3385,2.97,-9.99,2.97
2019-01-04 22:24:00,0.3385,3.12,-9.99,3.12
2019-01-04 22:34:00,0.3385,3.09,3.1,3.09
2019-01-04 22:44:00,0.3385,3.23,3.3,3.23
2019-01-04 22:54:00,0.341,3.22,3.19,3.22
2019-01-04 23:04:00,0.3465,2.71,2.57,2.71
2019-01-04 23:14:00,0.3494,2.97,2.82,2.97
2019-01-04 23:24:00,0.3494,2.8,2.69,2.8
2019-01-04 23:34:00,0.3385,2.66,2.67,2.66
2019-01-04 23:44:00,0.3385,4.67,5.45,4.67
2019-01-04 23:54:00,0.3385,5.38,4.33,5.38
2019-01-05 00:04:00,0.3385,2.7,2.71,2.7
2019-01-05 00:14:00,0.3385,4.31,4.88,4.31
2019-01-05 00:24:00,0.3385,6.18,6.43,6.18
2019-01-05 00:34:00,0.3385,4.06,4.58,4.06
2019-01-05 00:54:00,0.3385,5.95,5.79,5.95
2019-01-05 01:04:00,0.3385,7.15,6.25,7.15
2019-01-05 01:14:00,0.3385,4.1,3.63,4.1
2019-01-05 01:24:00,0.3385,3.76,3.51,3.76
2019-01-05 01:34:00,0.3385,2.32,2.31,2.32
2019-01-05 01:44:00,0.3385,3.08,3.16,3.08
2019-01-05 01:54:00,0.3385,1.62,1.32,1.62
2019-01-05 02:04:00,0.3385,2.28,2.11,2.28
2019-01-05 02:14:00,0.3385,0.9,0.87,0.9
2019-01-05 02:24:00,0.3385,1.93,2.26,1.93
2019-01-05 02:34:00,0.3385,0.61,0.62,0.61
2019-01-05 02:44:00,0.3385,0.86,0.84,0.86
2019-01-05 02:54:00,0.3385,0.79,0.78,0.79
2019-01-05 03:04:00,0.3385,0.74,0.76,0.74
2019-01-05 03:14:00,0.3385,0.96,1.09,0.96
2019-01-05 03:24:00,0.3385,2.25,2.18,2.25
2019-01-05 03:34:00,0.3385,1.04,-9.99,1.04
2019-01-05 03:44:00,0.3385,1.03,1.11,1.03
2019-01-05 03:54:00,0.3385,1.08,1.19,1.08
2019-01-05 04:04:00,0.3385,1.2,1.1,1.2
2019-01-05 04:14:00,0.3385,0.99,0.92,0.99
2019-01-05 04:24:00,0.3385,1.19,1.27,1.19
2019-01-05 04:34:00,0.3385,1.02,0.96,1.02
2019-01-05 04:44:00,0.3385,1.05,1.04,1.05
2019-01-05 04:54:00,0.3385,0.96,0.94,0.96
2019-01-05 05:04:00,0.3385,0.99,1.01,0.99
2019-01-05 05:14:00,0.3385,1.08,1.09,1.08
2019-01-05 05:24:00,0.3385,1.32,1.4,1.32
2019-01-05 05:34:00,0.3385,2.22,1.91,2.22
2019-01-05 05:44:00,0.3385,1.48,1.33,1.48
2019-01-05 05:54:00,0.3385,1.24,1.18,1.24
2019-01-05 06:04:00,0.3385,1.59,1.66,1.59
2019-01-05 06:14:00,0.3385,1.46,1.5,1.46
2019-01-05 06:24:00,0.3385,1.31,1.22,1.31
2019-01-05 06:34:00,0.3385,1.04,1.02,1.04
2019-01-05 06:44:00,0.3385,1.17,1.13,1.17
2019-01-05 06:54:00,0.3385,1.2,-9.99,1.2
2019-01-05 07:04:00,0.3385,1.09,1.03,1.09
2019-01-05 07:14:00,0.3383,2.03,2.19,2.03
2019-01-05 07:24:00,0.3385,1.1,1.0,1.1
2019-01-05 07:34:00,0.3385,0.89,0.84,0.89
2019-01-05 07:44:00,0.3385,0.74,0.71,0.74
2019-01-05 07:54:00,0.3385,0.88,0.93,0.88
2019-01-05 08:04:00,0.3385,0.93,0.92,0.93
2019-01-05 08:14:00,0.3385,0.75,0.72,0.75
2019-01-05 08:24:00,0.3385,0.7,0.69,0.7
2019-01-05 08:34:00,0.3385,0.8,0.8,0.8
2019-01-05 08:44:00,0.3385,0.82,0.79,0.82
2019-01-05 08:54:00,0.3385,0.78,0.78,0.78
2019-01-05 09:04:00,0.3385,0.86,0.86,0.86
2019-01-05 09:54:00,0.3592,-1.84,2.24,2.24
2019-01-05 10:04:00,0.3494,2.78,2.83,2.78
2019-01-05 10:14:00,0.3532,3.08,-9.99,3.08
2019-01-05 10:24:00,0.3494,3.32,3.31,3.32
2019-01-05 10:34:00,0.3494,3.7,3.84,3.7
2019-01-05 10:44:00,0.3494,3.66,3.5,3.66
2019-01-05 10:54:00,0.3494,3.4,3.37,3.4
2019-01-05 11:04:00,0.3498,3.38,-9.99,3.38
2019-01-05 11:14:00,0.3494,3.53,3.56,3.53
2019-01-05 11:24:00,0.3494,3.89,-9.99,3.89
2019-01-05 11:34:00,0.3494,4.0,3.93,4.0
2019-01-05 11:44:00,0.3494,4.87,4.19,4.87
2019-01-05 11:54:00,0.3494,4.3,4.34,4.3
2019-01-05 12:04:00,0.3494,4.52,4.54,4.52
2019-01-05 12:14:00,0.3494,4.47,4.46,4.47
2019-01-05 12:24:00,0.3494,4.31,4.23,4.31
2019-01-05 12:34:00,0.3494,4.06,-9.99,4.06
2019-01-05 12:44:00,0.3494,4.84,4.62,4.84
2019-01-05 12:54:00,0.3494,4.32,-9.99,4.32
2019-01-05 13:04:00,0.3494,4.47,4.38,4.47
2019-01-05 13:14:00,0.3494,5.35,-9.99,5.35
2019-01-05 13:24:00,0.3494,4.41,4.43,4.41
2019-01-05 13:34:00,0.3494,4.58,-9.99,4.58
2019-01-05 13:44:00,0.3494,4.38,4.28,4.38
2019-01-05 13:54:00,0.3494,4.45,4.38,4.45
2019-01-05 14:04:00,0.3494,4.52,4.5,4.52
2019-01-05 14:14:00,0.3494,4.56,-9.99,4.56
2019-01-05 14:24:00,0.3494,4.38,-9.99,4.38
2019-01-05 14:34:00,0.3494,4.4,4.4,4.4
2019-01-05 14:44:00,0.3494,4.35,-9.99,4.35
2019-01-05 14:54:00,0.3494,4.52,-9.99,4.52
2019-01-05 15:04:00,0.3494,4.38,4.4,4.38
2019-01-05 15:14:00,0.3494,4.55,4.43,4.55
2019-01-05 15:24:00,0.3494,4.73,-9.99,4.73
2019-01-05 15:34:00,0.3494,5.02,4.98,5.02
2019-01-05 15:44:00,0.3494,5.5,5.38,5.5
2019-01-05 15:54:00,0.3494,5.4,5.25,5.4
2019-01-05 16:04:00,0.3494,5.15,5.1,5.15
2019-01-05 16:14:00,0.3494,5.25,-9.99,5.25
2019-01-05 16:44:00,0.3494,5.86,5.61,5.86
2019-01-05 16:54:00,0.3494,5.61,5.61,5.61
2019-01-05 17:04:00,0.3494,5.69,5.71,5.69
2019-01-05 17:14:00,0.3494,5.89,5.76,5.89
2019-01-05 17:24:00,0.3494,6.07,5.9,6.07
2019-01-05 17:34:00,0.3494,5.64,5.32,5.64
2019-01-05 17:44:00,0.3494,5.57,5.44,5.57
2019-01-05 17:54:00,0.3494,5.68,5.46,5.68
2019-01-05 18:04:00,0.3494,5.35,5.13,5.35
2019-01-05 18:14:00,0.3494,5.1,5.02,5.1
2019-01-05 18:24:00,0.3494,5.33,5.31,5.33
2019-01-05 18:34:00,0.3494,5.4,5.31,5.4
2019-01-05 18:44:00,0.3494,5.41,5.3,5.41
2019-01-05 18:54:00,0.3494,5.71,5.54,5.71
2019-01-05 19:04:00,0.3494,5.63,-9.99,5.63
2019-01-05 19:14:00,0.3494,5.89,5.65,5.89
2019-01-05 19:24:00,0.3494,5.78,5.57,5.78
2019-01-05 19:34:00,0.3494,5.71,5.58,5.71
2019-01-05 19:44:00,0.3494,6.16,6.03,6.16
2019-01-05 19:54:00,0.3494,6.12,6.0,6.12
2019-01-05 20:04:00,0.3389,5.98,5.91,5.98
2019-01-05 20:14:00,0.339,6.48,6.42,6.48
2019-01-05 20:24:00,0.3385,6.37,6.39,6.37
2019-01-05 20:34:00,0.3396,6.66,6.57,6.66
2019-01-05 20:44:00,0.345,7.53,-9.99,7.53
2019-01-05 20:54:00,0.3494,7.03,6.84,7.03
2019-01-05 21:04:00,0.3401,7.41,7.22,7.41
2019-01-05 21:14:00,0.3441,7.58,7.39,7.58
2019-01-05 21:24:00,0.343,7.53,7.28,7.53
2019-01-05 21:34:00,0.3494,7.54,7.27,7.54
2019-01-05 21:44:00,0.3492,7.48,7.22,7.48
2019-01-05 21:54:00,0.3494,7.76,7.61,7.76
2019-01-05 22:04:00,0.3494,8.21,7.98,8.21
2019-01-05 22:14:00,0.3385,8.47,-9.99,8.47
2019-01-05 22:24:00,0.3385,8.94,8.99,8.94
2019-01-05 22:34:00,0.3385,8.88,8.83,8.88
2019-01-05 22:44:00,0.3494,8.27,8.05,8.27
2019-01-05 22:54:00,0.3403,7.01,-9.99,7.01
2019-01-05 23:04:00,0.3454,6.51,6.35,6.51
2019-01-05 23:14:00,0.3447,5.49,5.08,5.49
2019-01-05 23:24:00,0.3494,4.34,3.96,4.34
2019-01-05 23:34:00,0.3494,3.3,3.19,3.3
2019-01-05 23:44:00,0.3494,2.9,2.77,2.9
2019-01-05 23:54:00,0.3494,2.82,2.76,2.82
2019-01-06 00:04:00,0.3494,2.7,2.52,2.7
2019-01-06 00:14:00,0.3494,2.36,2.27,2.36
2019-01-06 00:24:00,0.3494,1.96,1.86,1.96
2019-01-06 00:34:00,0.341,1.76,-9.99,1.76
2019-01-06 00:44:00,0.3485,3.1,3.33,3.1
2019-01-06 00:54:00,0.3494,4.65,4.63,4.65
2019-01-06 01:04:00,0.3494,4.71,4.49,4.71
2019-01-06 01:14:00,0.3385,4.48,4.47,4.48
2019-01-06 01:24:00,0.3385,4.26,4.22,4.26
2019-01-06 01:34:00,0.3385,3.85,3.74,3.85
2019-01-06 01:44:00,0.3385,2.85,2.84,2.85
2019-01-06 01:54:00,0.3483,2.43,2.43,2.43
2019-01-06 02:04:00,0.3385,3.09,3.22,3.09
2019-01-06 02:14:00,0.3396,3.38,3.51,3.38
2019-01-06 02:24:00,0.3465,4.49,4.42,4.49
2019-01-06 02:34:00,0.3481,3.46,3.29,3.46
2019-01-06 02:44:00,0.3487,3.07,2.88,3.07
2019-01-06 02:54:00,0.3494,2.58,2.44,2.58
2019-01-06 03:04:00,0.3452,2.74,2.71,2.74
2019-01-06 03:14:00,0.3487,2.77,2.66,2.77
2019-01-06 03:24:00,0.3483,1.77,1.64,1.77
2019-01-06 03:34:00,0.3494,1.62,1.57,1.62
2019-01-06 03:44:00,0.349,1.62,1.52,1.62
2019-01-06 03:54:00,0.3494,1.16,1.07,1.16
2019-01-06 04:04:00,0.3494,1.05,1.05,1.05
2019-01-06 04:14:00,0.3494,1.15,1.06,1.15
2019-01-06 04:24:00,0.3494,1.3,1.25,1.3
2019-01-06 04:34:00,0.3494,1.06,0.95,1.06
2019-01-06 04:44:00,0.3494,0.81,0.79,0.81
2019-01-06 04:54:00,0.3494,0.66,0.61,0.66
2019-01-06 05:04:00,0.3494,0.52,0.51,0.52
2019-01-06 05:14:00,0.3449,0.41,0.43,0.41
2019-01-06 05:24:00,0.3494,0.51,0.49,0.51
2019-01-06 05:34:00,0.3392,0.55,0.55,0.55
2019-01-06 05:44:00,0.3494,0.64,0.61,0.64
2019-01-06 05:54:00,0.3494,0.78,-9.99,0.78
2019-01-06 06:04:00,0.3494,0.71,0.72,0.71
2019-01-06 06:14:00,0.3418,0.74,0.71,0.74
2019-01-06 06:24:00,0.3494,0.75,0.7,0.75
2019-01-06 06:34:00,0.3407,0.65,0.61,0.65
2019-01-06 06:44:00,0.3481,0.57,0.51,0.57
2019-01-06 06:54:00,0.3494,0.66,0.61,0.66
2019-01-06 07:04:00,0.3494,0.7,0.69,0.7
2019-01-06 07:14:00,0.3481,0.68,0.67,0.68
2019-01-06 07:24:00,0.3494,0.7,0.7,0.7
2019-01-06 07:34:00,0.3474,0.76,0.78,0.76
2019-01-06 07:44:00,0.3472,0.83,0.8,0.83
2019-01-06 07:54:00,0.3494,0.82,0.71,0.82
2019-01-06 08:04:00,0.3492,0.88,0.88,0.88
2019-01-06 08:14:00,0.3494,1.01,1.0,1.01
2019-01-06 08:24:00,0.349,1.06,1.04,1.06
2019-01-06 08:34:00,0.344,1.2,1.22,1.2
2019-01-06 08:44:00,0.3494,1.33,1.26,1.33
2019-01-06 08:54:00,0.349,1.49,1.46,1.49
2019-01-06 09:04:00,0.3494,1.46,1.37,1.46
2019-01-06 09:14:00,0.3494,1.72,1.75,1.72
2019-01-06 09:24:00,0.3494,1.86,1.8,1.86
2019-01-06 09:34:00,0.3494,1.88,1.81,1.88
2019-01-06 09:44:00,0.3494,1.84,-9.99,1.84
2019-01-06 09:54:00,0.3494,1.79,5.15,1.79
2019-01-06 10:04:00,0.3494,1.73,1.64,1.73
2019-01-06 10:14:00,0.3494,1.74,1.76,1.74
2019-01-06 10:24:00,0.3425,1.81,1.82,1.81
2019-01-06 10:34:00,0.3494,1.82,-9.99,1.82
2019-01-06 10:44:00,0.3494,1.8,1.75,1.8
2019-01-06 10:54:00,0.3494,1.59,1.55,1.59
2019-01-06 11:04:00,0.3494,1.46,1.45,1.46
2019-01-06 11:14:00,0.3385,1.71,1.72,1.71
2019-01-06 11:24:00,0.344,1.76,1.71,1.76
2019-01-06 11:34:00,0.3494,1.64,1.67,1.64
2019-01-06 11:44:00,0.3494,1.56,1.44,1.56
2019-01-06 11:54:00,0.3494,1.58,1.5,1.58
2019-01-06 12:04:00,0.349,1.74,1.7,1.74
2019-01-06 12:14:00,0.3494,1.7,1.72,1.7
2019-01-06 12:24:00,0.3494,1.76,1.66,1.76
2019-01-06 12:34:00,0.3494,1.83,1.76,1.83
2019-01-06 12:44:00,0.3494,1.72,1.7,1.72
2019-01-06 12:54:00,0.3494,1.84,1.76,1.84
2019-01-06 13:04:00,0.3459,1.55,1.5,1.55
2019-01-06 13:14:00,0.3385,1.56,1.59,1.56
2019-01-06 13:24:00,0.3385,1.69,1.69,1.69
2019-01-06 13:34:00,0.349,1.69,1.62,1.69
2019-01-06 13:44:00,0.3385,1.73,1.76,1.73
2019-01-06 13:54:00,0.3392,1.88,1.8,1.88
2019-01-06 14:04:00,0.3494,1.73,1.65,1.73
2019-01-06 14:14:00,0.3494,1.83,1.81,1.83
2019-01-06 14:24:00,0.3494,1.94,1.88,1.94
2019-01-06 14:34:00,0.3494,2.07,2.02,2.07
2019-01-06 14:44:00,0.3494,2.72,2.7,2.72
2019-01-06 14:54:00,0.3461,3.27,3.43,3.27
2019-01-06 15:04:00,0.3407,2.41,2.25,2.41
2019-01-06 15:14:00,0.3385,2.4,2.29,2.4
2019-01-06 15:24:00,0.3385,2.43,2.41,2.43
2019-01-06 15:34:00,0.3456,2.98,3.05,2.98
2019-01-06 15:44:00,0.3412,3.46,3.48,3.46
2019-01-06 15:54:00,0.3452,3.51,3.43,3.51
2019-01-06 16:04:00,0.3385,3.18,3.18,3.18
2019-01-06 16:14:00,0.3494,3.17,3.13,3.17
2019-01-06 16:24:00,0.3494,3.15,2.96,3.15
2019-01-06 16:34:00,0.3494,2.99,2.86,2.99
2019-01-06 16:44:00,0.3407,3.09,3.06,3.09
2019-01-06 16:54:00,0.3494,3.1,3.03,3.1
2019-01-06 17:04:00,0.3494,3.39,3.33,3.39
2019-01-06 17:14:00,0.3467,3.64,3.66,3.64
2019-01-06 17:24:00,0.344,3.96,3.99,3.96
2019-01-06 17:34:00,0.3483,4.28,4.25,4.28
2019-01-06 17:44:00,0.3494,4.3,4.11,4.3
2019-01-06 17:54:00,0.3494,4.34,4.32,4.34
2019-01-06 18:04:00,0.3494,4.42,4.26,4.42
2019-01-06 18:14:00,0.3494,4.23,4.18,4.23
2019-01-06 18:24:00,0.3494,4.2,4.04,4.2
2019-01-06 18:34:00,0.3494,4.24,4.11,4.24
2019-01-06 18:44:00,0.342,4.46,4.39,4.46
2019-01-06 18:54:00,0.3494,5.26,5.45,5.26
2019-01-06 19:04:00,0.3494,7.12,7.56,7.12
2019-01-06 19:14:00,0.3494,6.74,4.25,6.74
2019-01-06 19:24:00,0.3494,3.35,3.13,3.35
2019-01-06 19:34:00,0.3422,4.29,4.76,4.29
2019-01-06 19:44:00,0.3494,3.89,3.71,3.89
2019-01-06 19:54:00,0.3494,3.3,3.08,3.3
2019-01-06 20:04:00,0.3385,3.67,4.0,3.67
2019-01-06 20:14:00,0.3385,4.73,4.82,4.73
2019-01-06 20:24:00,0.3385,4.99,5.17,4.99
2019-01-06 20:34:00,0.3385,5.46,5.47,5.46
2019-01-06 20:44:00,0.3385,5.34,5.36,5.34
2019-01-06 20:54:00,0.3385,5.52,5.52,5.52
2019-01-06 21:04:00,0.3385,5.85,5.88,5.85
2019-01-06 21:14:00,0.3385,5.77,5.81,5.77
2019-01-06 21:24:00,0.3385,5.54,5.54,5.54
2019-01-06 21:34:00,0.3385,5.84,5.5,5.84
2019-01-06 21:44:00,0.3385,6.47,4.76,6.47
2019-01-06 21:54:00,0.3385,6.17,5.99,6.17
2019-01-06 22:04:00,0.3385,6.46,-9.99,6.46
2019-01-06 22:14:00,0.3385,6.65,-9.99,6.65
2019-01-06 22:24:00,0.3385,6.73,17.58,6.73
2019-01-06 22:34:00,0.3385,6.13,6.01,6.13
2019-01-06 22:44:00,0.3385,5.68,5.66,5.68
2019-01-06 22:54:00,0.3385,5.85,5.93,5.85
2019-01-06 23:04:00,0.3385,6.14,6.21,6.14
2019-01-06 23:14:00,0.3385,6.18,6.2,6.18
2019-01-06 23:24:00,0.3401,6.35,6.39,6.35
2019-01-06 23:34:00,0.342,7.04,7.13,7.04
2019-01-06 23:44:00,0.3385,7.39,7.36,7.39
2019-01-06 23:54:00,0.3456,7.22,7.05,7.22
2019-01-07 00:04:00,0.3385,7.15,7.15,7.15
2019-01-07 00:14:00,0.3385,7.32,7.44,7.32
2019-01-07 00:24:00,0.3385,6.99,6.83,6.99
2019-01-07 00:34:00,0.3385,8.91,9.42,8.91
2019-01-07 01:14:00,0.3432,9.8,9.65,9.8
2019-01-07 01:24:00,0.3385,9.89,9.89,9.89
2019-01-07 02:04:00,0.3385,8.86,8.76,8.86
2019-01-07 02:14:00,0.3387,8.93,9.32,8.93
2019-01-07 02:24:00,0.3385,8.83,8.76,8.83
2019-01-07 02:34:00,0.345,8.02,7.88,8.02
2019-01-07 02:44:00,0.3385,7.44,7.4,7.44
2019-01-07 02:54:00,0.3389,7.41,7.51,7.41
2019-01-07 03:04:00,0.3385,7.34,7.28,7.34
2019-01-07 03:14:00,0.3385,6.65,8.67,6.65
2019-01-07 03:24:00,0.3392,5.92,5.86,5.92
2019-01-07 03:34:00,0.3385,5.55,5.74,5.55
2019-01-07 03:44:00,0.3387,5.67,5.73,5.67
2019-01-07 03:54:00,0.3385,6.63,3.67,6.63
2019-01-07 04:04:00,0.3449,6.92,6.91,6.92
2019-01-07 04:14:00,0.3385,7.28,7.31,7.28
2019-01-07 04:24:00,0.3429,7.07,6.85,7.07
2019-01-07 04:34:00,0.3385,6.31,6.11,6.31
2019-01-07 04:44:00,0.3385,5.55,5.31,5.55
2019-01-07 04:54:00,0.3385,5.77,5.95,5.77
2019-01-07 05:04:00,0.3385,6.5,6.6,6.5
2019-01-07 05:14:00,0.3385,7.15,7.35,7.15
2019-01-07 05:24:00,0.3385,7.11,7.12,7.11
2019-01-07 05:34:00,0.3385,7.32,7.42,7.32
2019-01-07 05:44:00,0.3385,7.49,7.41,7.49
2019-01-07 05:54:00,0.3385,7.92,7.91,7.92
2019-01-07 06:04:00,0.3385,8.32,8.2,8.32
2019-01-07 06:14:00,0.3385,8.1,7.98,8.1
2019-01-07 06:24:00,0.3385,7.34,7.07,7.34
2019-01-07 06:34:00,0.3385,6.41,6.28,6.41
2019-01-07 06:44:00,0.3385,5.73,5.56,5.73
2019-01-07 06:54:00,0.3385,5.33,5.28,5.33
2019-01-07 07:04:00,0.3385,4.72,4.39,4.72
2019-01-07 07:14:00,0.3385,3.59,3.49,3.59
2019-01-07 07:24:00,0.3425,3.52,3.5,3.52
2019-01-07 07:34:00,0.3385,3.36,3.26,3.36
2019-01-07 07:44:00,0.3494,3.14,3.13,3.14
2019-01-07 07:54:00,0.3398,3.05,3.01,3.05
2019-01-07 08:04:00,0.3401,3.08,3.03,3.08
2019-01-07 08:14:00,0.3385,3.16,2.97,3.16
2019-01-07 08:24:00,0.3385,2.99,3.16,2.99
2019-01-07 08:34:00,0.3385,3.03,3.01,3.03
2019-01-07 08:44:00,0.3385,3.35,3.5,3.35
2019-01-07 08:54:00,0.3385,4.57,4.71,4.57
2019-01-07 09:04:00,0.3385,3.77,3.6,3.77
2019-01-07 09:14:00,0.3385,3.44,3.41,3.44
2019-01-07 09:24:00,0.3385,3.57,3.66,3.57
2019-01-07 09:34:00,0.3385,3.62,3.76,3.62
2019-01-07 09:44:00,0.3385,4.06,4.11,4.06
2019-01-07 09:54:00,0.3385,3.95,4.05,3.95
2019-01-07 10:04:00,0.3385,3.38,-9.99,3.38
2019-01-07 10:14:00,0.3494,0.38,-9.99,0.38
2019-01-07 10:24:00,0.3494,5.36,5.31,5.36
2019-01-07 10:34:00,0.3494,5.51,5.5,5.51
2019-01-07 10:44:00,0.3494,5.72,5.73,5.72
2019-01-07 10:54:00,0.3494,5.7,-9.99,5.7
2019-01-07 11:04:00,0.3503,5.61,5.53,5.61
2019-01-07 11:14:00,0.3494,5.64,-9.99,5.64
2019-01-07 11:24:00,0.3494,5.56,-9.99,5.56
2019-01-07 11:34:00,0.3494,5.64,5.62,5.64
2019-01-07 11:44:00,0.3494,5.89,5.81,5.89
2019-01-07 11:54:00,0.3494,5.59,-9.99,5.59
2019-01-07 12:04:00,0.3494,5.82,-9.99,5.82
2019-01-07 12:14:00,0.3494,5.59,5.53,5.59
2019-01-07 12:24:00,0.3494,5.74,5.62,5.74
2019-01-07 12:34:00,0.3494,5.82,5.7,5.82
2019-01-07 12:44:00,0.3494,6.03,5.98,6.03
2019-01-07 12:54:00,0.3494,5.97,-9.99,5.97
2019-01-07 13:04:00,0.3494,5.93,5.94,5.93
2019-01-07 13:14:00,0.3494,5.84,5.76,5.84
