datetime,lat,lon,cluster
2019-12-10 10:00:00,22.131,106.947,1
2019-12-10 22:00:00,21.922,106.753,1
2019-12-11 10:00:00,21.503,106.996,1
2019-12-25 22:00:00,23.496,107.481,1
2019-12-26 10:00:00,23.779,107.463,1
2019-12-26 22:00:00,22.981,106.893,1
2019-12-27 10:00:00,21.687,106.913,1
2019-12-27 22:00:00,21.301,107.456,1
2019-12-29 22:00:00,21.936,107.497,1
2019-12-30 10:00:00,23.076,107.985,1
2019-12-30 22:00:00,22.848,108.417,1
2019-01-01 21:00:00,23.608,107.616,1
2019-01-02 09:00:00,23.067,106.729,1
2019-01-02 21:00:00,22.687,106.463,1
2019-01-03 09:00:00,22.352,106.38,1
2019-01-03 21:00:00,22.127,106.934,1
2019-01-04 09:00:00,21.674,106.426,1
2019-01-04 21:00:00,21.841,107.171,1
2019-01-05 09:00:00,21.864,107.454,1
2019-01-07 21:00:00,22.679,108.642,1
2019-01-08 09:00:00,23.438,108.216,1
2019-01-08 21:00:00,22.48,108.203,1
2019-01-09 09:00:00,21.759,107.697,1
2019-01-14 21:00:00,23.213,108.47,1
2019-01-15 09:00:00,24.356,108.289,1
2019-01-15 21:00:00,24.113,107.427,1
2019-01-16 09:00:00,23.448,107.173,1
2019-01-16 21:00:00,23.071,107.758,1
2019-01-17 09:00:00,21.655,107.263,1
2019-01-20 09:00:00,24.557,108.539,1
2019-01-20 21:00:00,24.197,108.084,1
2019-01-21 09:00:00,23.703,107.778,1
2019-01-21 21:00:00,22.49,107.149,1
2019-01-22 09:00:00,21.22,107.146,1
2019-02-22 21:00:00,23.225,108.401,1
2019-02-23 09:00:00,23.879,108.544,1
2019-02-24 09:00:00,22.472,108.641,1
2019-03-05 21:00:00,23.244,108.31,1
2019-03-06 09:00:00,22.781,108.184,1
2019-03-06 21:00:00,22.824,108.746,1
2019-03-07 09:00:00,21.738,108.04,1
2019-03-09 09:00:00,23.953,108.095,1
2019-03-09 21:00:00,23.257,107.799,1
2019-03-10 09:00:00,22.312,107.396,1
2019-03-10 21:00:00,22.165,107.779,1
2019-03-11 09:00:00,21.728,107.759,1
2019-03-14 09:00:00,23.719,108.341,1
2019-03-14 21:00:00,22.877,108.322,1
2019-03-15 09:00:00,21.741,108.325,1
2019-03-22 09:00:00,23.442,108.832,1
2019-03-22 21:00:00,24.942,108.86,1
2019-03-23 09:00:00,23.718,108.747,1
2019-03-24 09:00:00,21.795,107.937,1
2019-04-15 21:00:00,22.35,107.856,1
2019-04-16 09:00:00,20.849,107.489,1
2019-04-30 09:00:00,23.079,107.392,1
2019-04-30 21:00:00,22.312,107.749,1
2019-05-01 09:00:00,21.396,107.993,1
2019-05-08 21:00:00,22.471,108.547,1
2019-05-09 09:00:00,22.747,108.135,1
2019-05-09 21:00:00,21.654,107.869,1
2019-05-20 09:00:00,21.972,108.063,1
2019-05-20 21:00:00,21.394,108.036,1
2019-05-21 09:00:00,22.249,107.776,1
2019-05-21 21:00:00,21.219,107.165,1
2019-07-01 09:00:00,23.326,106.295,1
2019-07-01 21:00:00,23.121,106.398,1
2019-07-02 09:00:00,23.623,106.655,1
2019-07-02 21:00:00,23.994,107.315,1
2019-07-30 09:00:00,22.509,107.045,1
2019-07-30 21:00:00,22.44,106.156,1
2019-07-31 09:00:00,22.823,105.422,1
2019-08-23 09:00:00,21.963,105.846,1
2019-08-28 09:00:00,22.948,105.756,1
2019-08-28 21:00:00,23.764,109.663,1
2019-08-30 21:00:00,22.584,108.139,1
2019-08-31 09:00:00,23.161,108.074,1
2019-08-31 21:00:00,23.707,107.962,1
2019-09-01 09:00:00,24.204,107.612,1
2019-09-01 21:00:00,24.553,108.328,1
2019-09-02 09:00:00,24.303,108.405,1
2019-09-02 21:00:00,23.911,107.281,1
2019-09-03 09:00:00,23.881,107.084,1
2019-09-03 21:00:00,23.505,106.843,1
2019-09-04 09:00:00,23.044,106.802,1
2019-09-17 09:00:00,21.907,107.13,1
2019-09-17 21:00:00,22.224,107.262,1
2019-09-18 09:00:00,22.384,107.435,1
2019-09-18 21:00:00,22.307,107.558,1
2019-09-19 09:00:00,22.144,106.927,1
2019-09-19 21:00:00,23.423,107.405,1
2019-09-20 09:00:00,25.889,107.215,1
2019-09-20 21:00:00,25.266,107.077,1
2019-09-21 09:00:00,25.156,107.159,1
2019-09-21 21:00:00,23.994,107.167,1
2019-09-22 09:00:00,23.411,106.773,1
2019-09-22 21:00:00,22.938,106.631,1
2019-09-23 09:00:00,22.799,106.521,1
2019-09-23 21:00:00,22.723,107.187,1
2019-09-24 09:00:00,22.579,106.489,1
2019-09-24 21:00:00,22.498,106.505,1
2019-09-25 09:00:00,22.269,106.181,1
2019-09-25 21:00:00,22.504,106.44,1
2019-09-26 09:00:00,22.479,106.799,1
2019-09-26 21:00:00,21.922,107.046,1
2019-09-27 09:00:00,21.485,106.595,1
2019-10-06 09:00:00,22.003,107.35,1
2019-10-06 21:00:00,22.555,107.771,1
2019-10-12 21:00:00,21.922,107.767,1
2019-10-13 09:00:00,22.543,107.389,1
2019-10-13 21:00:00,23.272,108.171,1
2019-10-14 09:00:00,23.728,107.938,1
2019-10-14 21:00:00,23.344,108.268,1
2019-10-15 09:00:00,22.855,107.661,1
2019-10-17 09:00:00,23.582,107.677,1
2019-10-17 21:00:00,23.104,107.326,1
2019-10-18 09:00:00,22.511,106.921,1
2019-10-18 21:00:00,22.284,107.5,1
2019-10-19 09:00:00,21.479,107.952,1
2019-10-27 09:00:00,21.941,107.976,1
2019-10-27 21:00:00,24.861,106.935,1
2019-10-28 09:00:00,24.723,106.5,1
2019-10-28 21:00:00,23.533,106.463,1
2019-10-29 09:00:00,23.186,106.56,1
2019-10-29 21:00:00,23.3,106.843,1
2019-10-30 09:00:00,23.251,106.181,1
2019-10-30 21:00:00,23.437,106.59,1
2019-10-31 09:00:00,23.102,106.367,1
2019-10-31 21:00:00,22.734,107.002,1
2019-11-01 09:00:00,22.356,107.151,1
2019-11-01 21:00:00,22.217,107.522,1
2019-11-02 09:00:00,22.998,106.567,1
2019-11-02 21:00:00,23.143,106.925,1
2019-11-03 09:00:00,23.434,106.976,1
2019-11-03 21:00:00,23.42,106.834,1
2019-11-04 09:00:00,23.213,106.831,1
2019-11-04 21:00:00,22.417,107.62,1
2019-11-05 09:00:00,21.406,107.333,1
2019-11-05 21:00:00,21.393,107.356,1
2019-11-06 09:00:00,23.446,107.582,1
2019-11-06 21:00:00,23.617,107.566,1
2019-11-07 09:00:00,23.337,107.375,1
2019-11-07 21:00:00,22.588,107.599,1
2019-11-08 09:00:00,21.826,107.048,1
2019-11-08 21:00:00,21.564,107.304,1
2019-11-09 09:00:00,22.032,107.091,1
2019-11-09 21:00:00,22.513,107.173,1
2019-11-10 09:00:00,22.109,106.262,1
2019-11-10 21:00:00,21.659,106.995,1
2019-11-11 09:00:00,20.935,107.145,1
2019-11-12 21:00:00,23.046,108.016,1
2019-11-13 09:00:00,25.149,107.571,1
2019-11-13 21:00:00,23.288,106.395,1
2019-11-14 09:00:00,21.455,106.836,1
2019-11-17 21:00:00,25.464,107.876,1
2019-11-18 09:00:00,24.286,107.544,1
2019-11-18 21:00:00,22.934,107.248,1
2019-11-19 09:00:00,22.252,107.282,1
2019-11-19 21:00:00,22.155,107.677,1
2019-11-20 09:00:00,22.194,107.887,1
2019-11-20 21:00:00,21.792,107.968,1
2019-11-21 09:00:00,21.319,107.516,1
2019-11-24 21:00:00,22.977,107.726,1
2019-11-25 09:00:00,23.078,107.522,1
2019-11-27 09:00:00,23.933,108.706,1
2019-11-27 21:00:00,23.375,108.298,1
2019-11-28 09:00:00,22.736,108.103,1
2019-11-30 21:00:00,24.169,108.378,1
2019-12-01 09:00:00,25.786,108.532,1
2019-12-01 21:00:00,24.646,107.859,1
2019-12-02 09:00:00,24.114,107.506,1
2019-12-02 21:00:00,23.824,107.665,1
2019-12-03 09:00:00,23.82,106.803,1
2019-12-03 21:00:00,24.11,106.789,1
2019-12-04 09:00:00,24.681,107.389,1
2019-12-04 21:00:00,24.622,107.728,1
2019-12-05 09:00:00,24.884,107.653,1
2019-12-05 21:00:00,24.062,107.279,1
2019-12-06 09:00:00,23.832,107.323,1
2019-12-06 21:00:00,23.231,107.543,1
2019-12-07 09:00:00,22.841,107.114,1
2019-12-07 21:00:00,22.497,107.281,1
2019-12-08 09:00:00,22.647,106.608,1
2019-12-08 21:00:00,22.426,106.624,1
2019-12-09 09:00:00,21.897,106.83,1
2019-12-09 21:00:00,22.07,106.844,1
2019-12-10 09:00:00,22.143,106.987,1
2019-12-10 21:00:00,22.009,106.77,1
2019-12-11 09:00:00,21.543,107.069,1
2019-12-25 21:00:00,23.554,107.5,1
2019-12-26 09:00:00,23.908,107.518,1
2019-12-26 21:00:00,23.128,106.935,1
2019-12-27 09:00:00,21.781,106.954,1
2019-12-27 21:00:00,21.375,107.52,1
2019-12-29 21:00:00,21.956,107.532,1
2019-12-30 09:00:00,23.105,108.068,1
2019-12-30 21:00:00,22.982,108.512,1
2019-01-01 20:00:00,23.736,107.702,1
2019-01-02 08:00:00,23.124,106.78,1
2019-01-02 20:00:00,22.781,106.495,1
2019-01-03 08:00:00,22.403,106.379,1
2019-01-03 20:00:00,22.205,106.952,1
2019-01-04 08:00:00,21.724,106.478,1
2019-01-04 20:00:00,21.914,107.198,1
2019-01-05 08:00:00,21.895,107.524,1
2019-01-07 20:00:00,22.765,108.72,1
2019-01-08 08:00:00,23.577,108.297,1
2019-01-08 20:00:00,22.611,108.298,1
2019-01-09 08:00:00,21.845,107.787,1
2019-01-14 20:00:00,23.294,108.55,1
2019-01-15 08:00:00,24.5,108.357,1
2019-01-15 20:00:00,24.282,107.503,1
2019-01-16 08:00:00,23.569,107.217,1
2019-01-16 20:00:00,23.194,107.796,1
2019-01-17 08:00:00,21.759,107.362,1
2019-01-20 08:00:00,24.692,108.638,1
2019-01-20 20:00:00,24.377,108.154,1
2019-01-21 08:00:00,23.808,107.821,1
2019-01-21 20:00:00,22.658,107.248,1
2019-01-22 08:00:00,21.282,107.202,1
2019-02-22 20:00:00,23.304,108.52,1
2019-02-23 08:00:00,24.033,108.634,1
2019-02-24 08:00:00,22.523,108.74,1
2019-03-05 20:00:00,23.377,108.391,1
2019-03-06 08:00:00,22.924,108.297,1
2019-03-06 20:00:00,22.944,108.854,1
2019-03-07 08:00:00,21.853,108.191,1
2019-03-09 08:00:00,24.052,108.153,1
2019-03-09 20:00:00,23.406,107.889,1
2019-03-10 08:00:00,22.379,107.469,1
2019-03-10 20:00:00,22.277,107.862,1
2019-03-11 08:00:00,21.769,107.819,1
2019-03-14 08:00:00,23.807,108.421,1
2019-03-14 20:00:00,23.028,108.397,1
2019-03-15 08:00:00,21.851,108.435,1
2019-03-22 08:00:00,23.436,108.951,1
2019-03-22 20:00:00,25.185,108.976,1
2019-03-23 08:00:00,23.922,108.875,1
2019-03-24 08:00:00,21.826,108.071,1
2019-04-15 20:00:00,22.435,107.93,1
2019-04-16 08:00:00,20.917,107.59,1
2019-04-30 08:00:00,23.18,107.45,1
2019-04-30 20:00:00,22.455,107.804,1
2019-05-01 08:00:00,21.48,108.067,1
2019-05-08 20:00:00,22.577,108.636,1
2019-05-09 08:00:00,22.851,108.229,1
2019-05-09 20:00:00,21.756,107.949,1
2019-05-20 08:00:00,22.017,108.144,1
2019-05-20 20:00:00,21.483,108.159,1
2019-05-21 08:00:00,22.272,107.851,1
2019-05-21 20:00:00,21.315,107.249,1
2019-07-01 08:00:00,23.441,106.318,1
2019-07-01 20:00:00,23.227,106.436,1
2019-07-02 08:00:00,23.685,106.726,1
2019-07-02 20:00:00,24.107,107.371,1
2019-07-30 08:00:00,22.54,107.156,1
2019-07-30 20:00:00,22.49,106.21,1
2019-07-31 08:00:00,22.824,105.469,1
2019-08-23 08:00:00,22.006,105.892,1
2019-08-28 08:00:00,22.98,105.794,1
2019-08-28 20:00:00,23.86,109.715,1
2019-08-30 20:00:00,22.674,108.232,1
2019-08-31 08:00:00,23.253,108.187,1
2019-08-31 20:00:00,23.81,108.04,1
2019-09-01 08:00:00,24.311,107.706,1
2019-09-01 20:00:00,24.649,108.422,1
2019-09-02 08:00:00,24.422,108.505,1
2019-09-02 20:00:00,24.017,107.407,1
2019-09-03 08:00:00,23.976,107.136,1
2019-09-03 20:00:00,23.604,106.892,1
2019-09-04 08:00:00,23.118,106.852,1
2019-09-17 08:00:00,21.936,107.185,1
2019-09-17 20:00:00,22.271,107.286,1
2019-09-18 08:00:00,22.439,107.502,1
2019-09-18 20:00:00,22.414,107.604,1
2019-09-19 08:00:00,22.218,106.96,1
2019-09-19 20:00:00,23.519,107.437,1
2019-09-20 08:00:00,26.069,107.273,1
2019-09-20 20:00:00,25.512,107.094,1
2019-09-21 08:00:00,25.379,107.223,1
2019-09-21 20:00:00,24.167,107.198,1
2019-09-22 08:00:00,23.553,106.856,1
2019-09-22 20:00:00,23.061,106.65,1
2019-09-23 08:00:00,22.848,106.535,1
2019-09-23 20:00:00,22.822,107.187,1
2019-09-24 08:00:00,22.627,106.563,1
2019-09-24 20:00:00,22.593,106.482,1
2019-09-25 08:00:00,22.326,106.211,1
2019-09-25 20:00:00,22.586,106.423,1
2019-09-26 08:00:00,22.537,106.823,1
2019-09-26 20:00:00,22.011,107.057,1
2019-09-27 08:00:00,21.514,106.66,1
2019-10-06 08:00:00,22.051,107.397,1
2019-10-06 20:00:00,22.606,107.807,1
2019-10-12 20:00:00,21.958,107.822,1
2019-10-13 08:00:00,22.595,107.425,1
2019-10-13 20:00:00,23.367,108.215,1
2019-10-14 08:00:00,23.844,108.022,1
2019-10-14 20:00:00,23.465,108.341,1
2019-10-15 08:00:00,22.954,107.738,1
2019-10-17 08:00:00,23.68,107.791,1
2019-10-17 20:00:00,23.239,107.361,1
2019-10-18 08:00:00,22.619,106.947,1
2019-10-18 20:00:00,22.39,107.528,1
2019-10-19 08:00:00,21.547,108.042,1
2019-10-27 08:00:00,21.934,108.088,1
2019-10-27 20:00:00,24.972,106.981,1
2019-10-28 08:00:00,24.877,106.498,1
2019-10-28 20:00:00,23.667,106.455,1
2019-10-29 08:00:00,23.267,106.582,1
2019-10-29 20:00:00,23.399,106.853,1
2019-10-30 08:00:00,23.288,106.243,1
2019-10-30 20:00:00,23.545,106.588,1
2019-10-31 08:00:00,23.146,106.392,1
2019-10-31 20:00:00,22.845,106.987,1
2019-11-01 08:00:00,22.423,107.155,1
2019-11-01 20:00:00,22.283,107.564,1
2019-11-02 08:00:00,23.025,106.619,1
2019-11-02 20:00:00,23.249,106.932,1
2019-11-03 08:00:00,23.503,107.033,1
2019-11-03 20:00:00,23.54,106.891,1
2019-11-04 08:00:00,23.296,106.863,1
2019-11-04 20:00:00,22.579,107.648,1
2019-11-05 08:00:00,21.473,107.426,1
2019-11-05 20:00:00,21.46,107.408,1
2019-11-06 08:00:00,23.456,107.663,1
2019-11-06 20:00:00,23.763,107.599,1
2019-11-07 08:00:00,23.451,107.452,1
2019-11-07 20:00:00,22.729,107.655,1
2019-11-08 08:00:00,21.876,107.142,1
2019-11-08 20:00:00,21.653,107.347,1
2019-11-09 08:00:00,22.028,107.153,1
2019-11-09 20:00:00,22.574,107.177,1
2019-11-10 08:00:00,22.16,106.336,1
2019-11-10 20:00:00,21.743,106.994,1
2019-11-11 08:00:00,20.965,107.231,1
2019-11-12 20:00:00,22.987,108.081,1
2019-11-13 08:00:00,25.38,107.641,1
2019-11-13 20:00:00,23.454,106.443,1
2019-11-14 08:00:00,21.586,106.875,1
2019-11-17 20:00:00,25.629,107.894,1
2019-11-18 08:00:00,24.509,107.65,1
2019-11-18 20:00:00,23.097,107.278,1
2019-11-19 08:00:00,22.336,107.342,1
2019-11-19 20:00:00,22.247,107.741,1
2019-11-20 08:00:00,22.225,107.917,1
2019-11-20 20:00:00,21.868,108.078,1
2019-11-21 08:00:00,21.372,107.622,1
2019-11-24 20:00:00,23.025,107.78,1
2019-11-25 08:00:00,23.194,107.586,1
2019-11-27 08:00:00,24.032,108.799,1
2019-11-27 20:00:00,23.531,108.414,1
2019-11-28 08:00:00,22.843,108.175,1
2019-11-30 20:00:00,24.239,108.487,1
2019-12-01 08:00:00,25.949,108.598,1
2019-12-01 20:00:00,24.897,107.985,1
2019-12-02 08:00:00,24.229,107.567,1
2019-12-02 20:00:00,23.949,107.742,1
2019-12-03 08:00:00,23.9,106.871,1
2019-12-03 20:00:00,24.22,106.789,1
2019-12-04 08:00:00,24.796,107.468,1
2019-12-04 20:00:00,24.771,107.869,1
2019-12-05 08:00:00,25.042,107.731,1
2019-12-05 20:00:00,24.245,107.398,1
2019-12-06 08:00:00,23.923,107.385,1
2019-12-06 20:00:00,23.384,107.672,1
2019-12-07 08:00:00,22.888,107.174,1
2019-12-07 20:00:00,22.604,107.339,1
2019-12-08 08:00:00,22.655,106.664,1
2019-12-08 20:00:00,22.523,106.621,1
2019-12-09 08:00:00,21.933,106.89,1
2019-12-09 20:00:00,22.147,106.871,1
2019-12-10 08:00:00,22.157,107.02,1
2019-12-10 20:00:00,22.093,106.797,1
2019-12-11 08:00:00,21.595,107.125,1
2019-12-25 20:00:00,23.605,107.53,1
2019-12-26 08:00:00,24.063,107.579,1
2019-12-26 20:00:00,23.276,106.996,1
2019-12-27 08:00:00,21.89,106.997,1
2019-12-27 20:00:00,21.45,107.576,1
2019-12-29 20:00:00,21.971,107.569,1
2019-12-30 08:00:00,23.131,108.161,1
2019-12-30 20:00:00,23.116,108.608,1
2019-01-01 19:00:00,23.86,107.799,1
2019-01-02 07:00:00,23.176,106.827,1
2019-01-02 19:00:00,22.87,106.526,1
2019-01-03 07:00:00,22.456,106.372,1
2019-01-03 19:00:00,22.28,106.969,1
2019-01-04 07:00:00,21.789,106.53,1
2019-01-04 19:00:00,21.985,107.236,1
2019-01-05 07:00:00,21.926,107.591,1
2019-01-07 19:00:00,22.862,108.796,1
2019-01-08 07:00:00,23.717,108.394,1
2019-01-08 19:00:00,22.755,108.385,1
2019-01-09 07:00:00,21.934,107.871,1
2019-01-14 19:00:00,23.366,108.627,1
2019-01-15 07:00:00,24.642,108.419,1
2019-01-15 19:00:00,24.449,107.59,1
2019-01-16 07:00:00,23.699,107.265,1
2019-01-16 19:00:00,23.304,107.828,1
2019-01-17 07:00:00,21.865,107.46,1
2019-01-20 07:00:00,24.82,108.741,1
2019-01-20 19:00:00,24.561,108.228,1
2019-01-21 07:00:00,23.914,107.854,1
2019-01-21 19:00:00,22.833,107.366,1
2019-01-22 07:00:00,21.357,107.249,1
2019-02-22 19:00:00,23.364,108.639,1
2019-02-23 07:00:00,24.181,108.719,1
2019-02-24 07:00:00,22.576,108.842,1
2019-03-05 19:00:00,23.503,108.474,1
2019-03-06 07:00:00,23.073,108.427,1
2019-03-06 19:00:00,23.059,108.969,1
2019-03-07 07:00:00,21.972,108.351,1
2019-03-09 07:00:00,24.129,108.196,1
2019-03-09 19:00:00,23.536,107.98,1
2019-03-10 07:00:00,22.451,107.535,1
2019-03-10 19:00:00,22.389,107.93,1
2019-03-11 07:00:00,21.807,107.876,1
2019-03-14 07:00:00,23.883,108.506,1
2019-03-14 19:00:00,23.183,108.478,1
2019-03-15 07:00:00,21.964,108.546,1
2019-03-22 07:00:00,23.412,109.055,1
2019-03-22 19:00:00,25.418,109.119,1
2019-03-23 07:00:00,24.138,109.013,1
2019-03-24 07:00:00,21.857,108.214,1
2019-04-15 19:00:00,22.489,108.001,1
2019-04-16 07:00:00,20.999,107.693,1
2019-04-30 07:00:00,23.279,107.511,1
2019-04-30 19:00:00,22.592,107.854,1
2019-05-01 07:00:00,21.571,108.137,1
2019-05-08 19:00:00,22.678,108.723,1
2019-05-09 07:00:00,22.951,108.31,1
2019-05-09 19:00:00,21.84,108.034,1
2019-05-20 07:00:00,22.039,108.228,1
2019-05-20 19:00:00,21.567,108.286,1
2019-05-21 07:00:00,22.276,107.918,1
2019-05-21 19:00:00,21.405,107.32,1
2019-07-01 07:00:00,23.568,106.353,1
2019-07-01 19:00:00,23.326,106.48,1
2019-07-02 07:00:00,23.745,106.811,1
2019-07-02 19:00:00,24.21,107.422,1
2019-07-30 07:00:00,22.573,107.287,1
2019-07-30 19:00:00,22.543,106.27,1
2019-07-31 07:00:00,22.833,105.516,1
2019-08-23 07:00:00,22.07,105.937,1
2019-08-28 07:00:00,23.025,105.847,1
2019-08-28 19:00:00,23.949,109.75,1
2019-08-30 19:00:00,22.759,108.329,1
2019-08-31 07:00:00,23.352,108.291,1
2019-08-31 19:00:00,23.904,108.116,1
2019-09-01 07:00:00,24.42,107.802,1
2019-09-01 19:00:00,24.741,108.524,1
2019-09-02 07:00:00,24.542,108.606,1
2019-09-02 19:00:00,24.116,107.541,1
2019-09-03 07:00:00,24.07,107.189,1
2019-09-03 19:00:00,23.692,106.941,1
2019-09-04 07:00:00,23.196,106.905,1
2019-09-17 07:00:00,21.971,107.252,1
2019-09-17 19:00:00,22.315,107.322,1
2019-09-18 07:00:00,22.502,107.578,1
2019-09-18 19:00:00,22.529,107.634,1
2019-09-19 07:00:00,22.31,106.992,1
2019-09-19 19:00:00,23.608,107.472,1
2019-09-20 07:00:00,26.256,107.337,1
2019-09-20 19:00:00,25.76,107.103,1
2019-09-21 07:00:00,25.619,107.292,1
2019-09-21 19:00:00,24.339,107.231,1
2019-09-22 07:00:00,23.712,106.955,1
2019-09-22 19:00:00,23.177,106.668,1
2019-09-23 07:00:00,22.899,106.553,1
2019-09-23 19:00:00,22.919,107.191,1
2019-09-24 07:00:00,22.684,106.651,1
2019-09-24 19:00:00,22.682,106.472,1
2019-09-25 07:00:00,22.392,106.246,1
2019-09-25 19:00:00,22.664,106.417,1
2019-09-26 07:00:00,22.594,106.845,1
2019-09-26 19:00:00,22.101,107.077,1
2019-09-27 07:00:00,21.552,106.727,1
2019-10-06 07:00:00,22.12,107.444,1
2019-10-06 19:00:00,22.634,107.854,1
2019-10-12 19:00:00,21.99,107.885,1
2019-10-13 07:00:00,22.658,107.476,1
2019-10-13 19:00:00,23.461,108.259,1
2019-10-14 07:00:00,23.957,108.116,1
2019-10-14 19:00:00,23.58,108.423,1
2019-10-15 07:00:00,23.049,107.851,1
2019-10-17 07:00:00,23.783,107.929,1
2019-10-17 19:00:00,23.381,107.403,1
2019-10-18 07:00:00,22.742,106.988,1
2019-10-18 19:00:00,22.488,107.56,1
2019-10-19 07:00:00,21.627,108.127,1
2019-10-27 07:00:00,21.923,108.209,1
2019-10-27 19:00:00,25.055,107.035,1
2019-10-28 07:00:00,25.043,106.499,1
2019-10-28 19:00:00,23.81,106.46,1
2019-10-29 07:00:00,23.365,106.622,1
2019-10-29 19:00:00,23.486,106.864,1
2019-10-30 07:00:00,23.334,106.325,1
2019-10-30 19:00:00,23.641,106.592,1
2019-10-31 07:00:00,23.187,106.416,1
2019-10-31 19:00:00,22.949,106.969,1
2019-11-01 07:00:00,22.49,107.162,1
2019-11-01 19:00:00,22.35,107.599,1
2019-11-02 07:00:00,23.048,106.682,1
2019-11-02 19:00:00,23.347,106.943,1
2019-11-03 07:00:00,23.58,107.1,1
2019-11-03 19:00:00,23.654,106.949,1
2019-11-04 07:00:00,23.386,106.904,1
2019-11-04 19:00:00,22.744,107.673,1
2019-11-05 07:00:00,21.555,107.522,1
2019-11-05 19:00:00,21.532,107.454,1
2019-11-06 07:00:00,23.46,107.758,1
2019-11-06 19:00:00,23.902,107.634,1
2019-11-07 07:00:00,23.573,107.546,1
2019-11-07 19:00:00,22.857,107.71,1
2019-11-08 07:00:00,21.938,107.246,1
2019-11-08 19:00:00,21.738,107.374,1
2019-11-09 07:00:00,22.026,107.216,1
2019-11-09 19:00:00,22.628,107.173,1
2019-11-10 07:00:00,22.206,106.435,1
2019-11-10 19:00:00,21.819,106.99,1
2019-11-11 07:00:00,20.998,107.314,1
2019-11-12 19:00:00,22.915,108.123,1
2019-11-13 07:00:00,25.626,107.7,1
2019-11-13 19:00:00,23.623,106.508,1
2019-11-14 07:00:00,21.736,106.919,1
2019-11-17 19:00:00,25.778,107.917,1
2019-11-18 07:00:00,24.758,107.768,1
2019-11-18 19:00:00,23.264,107.314,1
2019-11-19 07:00:00,22.432,107.401,1
2019-11-19 19:00:00,22.335,107.794,1
2019-11-20 07:00:00,22.254,107.941,1
2019-11-20 19:00:00,21.943,108.196,1
2019-11-21 07:00:00,21.436,107.726,1
2019-11-24 19:00:00,23.063,107.836,1
2019-11-25 07:00:00,23.311,107.663,1
2019-11-27 07:00:00,24.121,108.896,1
2019-11-27 19:00:00,23.688,108.541,1
2019-11-28 07:00:00,22.956,108.257,1
2019-11-30 19:00:00,24.279,108.607,1
2019-12-01 07:00:00,26.109,108.662,1
2019-12-01 19:00:00,25.154,108.125,1
2019-12-02 07:00:00,24.35,107.642,1
2019-12-02 19:00:00,24.071,107.828,1
2019-12-03 07:00:00,23.98,106.954,1
2019-12-03 19:00:00,24.32,106.797,1
2019-12-04 07:00:00,24.912,107.556,1
2019-12-04 19:00:00,24.922,108.008,1
2019-12-05 07:00:00,25.199,107.812,1
2019-12-05 19:00:00,24.438,107.534,1
2019-12-06 07:00:00,24.021,107.476,1
2019-12-06 19:00:00,23.54,107.814,1
2019-12-07 07:00:00,22.935,107.248,1
2019-12-07 19:00:00,22.71,107.403,1
2019-12-08 07:00:00,22.664,106.722,1
2019-12-08 19:00:00,22.617,106.634,1
2019-12-09 07:00:00,21.978,106.938,1
2019-12-09 19:00:00,22.221,106.909,1
2019-12-10 07:00:00,22.174,107.046,1
2019-12-10 19:00:00,22.174,106.834,1
2019-12-11 07:00:00,21.658,107.162,1
2019-12-25 19:00:00,23.652,107.569,1
2019-12-26 07:00:00,24.245,107.645,1
2019-12-26 19:00:00,23.425,107.075,1
2019-12-27 07:00:00,22.014,107.041,1
2019-12-27 19:00:00,21.527,107.623,1
2019-12-29 19:00:00,21.981,107.608,1
2019-12-30 07:00:00,23.152,108.264,1
2019-12-30 19:00:00,23.25,108.706,1
2019-01-01 18:00:00,23.983,107.907,1
2019-01-02 06:00:00,23.223,106.871,1
2019-01-02 18:00:00,22.955,106.557,1
2019-01-03 06:00:00,22.511,106.359,1
2019-01-03 18:00:00,22.353,106.982,1
2019-01-04 06:00:00,21.87,106.581,1
2019-01-04 18:00:00,22.053,107.284,1
2019-01-05 06:00:00,21.959,107.654,1
2019-01-07 18:00:00,22.969,108.873,1
2019-01-08 06:00:00,23.859,108.508,1
2019-01-08 18:00:00,22.911,108.464,1
2019-01-09 06:00:00,22.026,107.947,1
2019-01-14 18:00:00,23.429,108.703,1
2019-01-15 06:00:00,24.782,108.476,1
2019-01-15 18:00:00,24.613,107.692,1
2019-01-16 06:00:00,23.837,107.315,1
2019-01-16 18:00:00,23.4,107.857,1
2019-01-17 06:00:00,21.968,107.557,1
2019-01-20 06:00:00,24.942,108.85,1
2019-01-20 18:00:00,24.749,108.306,1
2019-01-21 06:00:00,24.021,107.874,1
2019-01-21 18:00:00,23.018,107.503,1
2019-01-22 06:00:00,21.443,107.286,1
2019-02-22 18:00:00,23.404,108.759,1
2019-02-23 06:00:00,24.322,108.799,1
2019-02-24 06:00:00,22.63,108.945,1
2019-03-05 18:00:00,23.621,108.559,1
2019-03-06 06:00:00,23.227,108.571,1
2019-03-06 18:00:00,23.168,109.092,1
2019-03-07 06:00:00,22.096,108.522,1
2019-03-09 06:00:00,24.187,108.225,1
2019-03-09 18:00:00,23.65,108.072,1
2019-03-10 06:00:00,22.529,107.592,1
2019-03-10 18:00:00,22.501,107.982,1
2019-03-11 06:00:00,21.844,107.93,1
2019-03-14 06:00:00,23.948,108.596,1
2019-03-14 18:00:00,23.34,108.564,1
2019-03-15 06:00:00,22.08,108.656,1
2019-03-22 06:00:00,23.368,109.145,1
